PERMNO,DIVAMT,EXDT
92500,0.06171,20101217
92500,0.02473,20110617
92500,0.10228,20111216
92500,0.09586,20120615
92500,0.03065,20121221
92500,0.05321,20130621
92500,0.08005,20130920
92500,0.08996,20131220
92500,0.01457,20140919
92500,0.07809,20141219
92500,0.01353,20150619
92500,0.01091,20150918
92500,0.09555,20151218
92500,0.02451,20160617
92500,0.0992,20160916
92500,0.09504,20161216
92501,,
92502,0.04,20110629
92502,0.04,20110928
92502,0.04,20111228
92502,0.05,20120328
92502,0.05,20120627
92502,0.05,20120926
92502,0.05,20121212
92502,0.07,20130320
92502,0.07,20130627
92502,0.07,20130926
92502,0.07,20131227
92502,0.09,20140327
92502,0.09,20140626
92502,0.09,20140926
92502,0.09,20141229
92502,0.12,20150327
92502,0.12,20150626
92502,0.12,20150928
92502,0.12,20151229
92502,0.14,20160329
92502,0.14,20160628
92502,0.14,20160928
92502,0.14,20161228
92503,,
92504,,
92505,0.0375,20120213
92506,,
92507,,
92508,,
92509,,
92510,,
92511,0.804,20100325
92511,0.898,20100624
92511,0.898,20100924
92511,1.043,20101222
92511,0.8,20110325
92511,0.889,20110624
92511,0.934,20110923
92511,1.017,20111221
92511,0.804,20120326
92511,0.873,20120625
92511,0.932,20120924
92511,1.198,20121220
92511,0.772,20130322
92511,0.877,20130624
92511,0.586,20130923
92511,1.003,20131220
92511,0.769,20140324
92511,0.878,20140623
92511,0.853,20140922
92511,0.999,20141218
92511,0.749,20150323
92511,0.905,20150622
92511,0.878,20150921
92511,1.018,20151217
92511,0.696,20160321
92511,0.822,20160621
92511,0.869,20160920
92511,0.981,20161214
92512,0.107,20100325
92512,0.123,20100624
92512,0.173,20100924
92512,0.179,20101222
92512,0.124,20110325
92512,0.165,20110624
92512,0.146,20110923
92512,0.217,20111221
92512,0.143,20120326
92512,0.181,20120625
92512,0.209,20120924
92512,0.388,20121220
92512,0.173,20130322
92512,0.217,20130624
92512,0.239,20130923
92512,0.306,20131220
92512,0.198,20140324
92512,0.256,20140623
92512,0.239,20140922
92512,0.323,20141218
92512,0.236,20150323
92512,0.303,20150622
92512,0.3,20150921
92512,0.349,20151217
92512,0.283,20160321
92512,0.304,20160621
92512,0.34,20160920
92512,0.402,20161220
92513,0.2,20100325
92513,0.208,20100624
92513,0.246,20100924
92513,0.262,20101222
92513,0.21,20110325
92513,0.24,20110624
92513,0.276,20110923
92513,0.323,20111221
92513,0.258,20120326
92513,0.286,20120625
92513,0.305,20120924
92513,0.347,20121220
92513,0.275,20130322
92513,0.304,20130624
92513,0.31,20130923
92513,0.371,20131220
92513,0.302,20140324
92513,0.316,20140623
92513,0.353,20140922
92513,0.4,20141218
92513,0.348,20150323
92513,0.36,20150622
92513,0.388,20150921
92513,0.431,20151217
92513,0.386,20160321
92513,0.386,20160621
92513,0.431,20160920
92513,0.492,20161220
92514,0.16,20100325
92514,0.191,20100624
92514,0.22,20100924
92514,0.228,20101222
92514,0.182,20110325
92514,0.216,20110624
92514,0.215,20110923
92514,0.277,20111221
92514,0.213,20120326
92514,0.223,20120625
92514,0.292,20120924
92514,0.377,20121220
92514,0.236,20130322
92514,0.285,20130624
92514,0.296,20130923
92514,0.359,20131220
92514,0.276,20140324
92514,0.306,20140623
92514,0.315,20140922
92514,0.376,20141218
92514,0.314,20150323
92514,0.357,20150622
92514,0.371,20150921
92514,0.427,20151217
92514,0.369,20160321
92514,0.368,20160621
92514,0.422,20160920
92514,0.471,20161220
92515,,
92516,,
92517,0.1,20110608
92517,0.04,20120426
92517,0.04,20120801
92517,0.04,20121023
92517,0.05,20130214
92517,0.05,20130517
92517,0.05,20130814
92517,0.05,20131114
92517,0.05,20140305
92517,0.05,20140528
92517,0.05,20140828
92517,0.05,20141128
92517,0.05,20150318
92517,0.05,20150623
92517,0.05,20150820
92517,0.05,20151123
92517,0.05,20160311
92517,0.05,20160523
92517,0.1,20160823
92517,0.1,20161123
92518,0.26,20100304
92518,0.37,20100519
92518,0.34,20100818
92518,0.31,20101112
92518,0.22,20110304
92518,0.25,20110518
92518,0.21,20110817
92518,0.15,20111117
92518,0.11,20120216
92518,0.16,20120524
92518,0.11,20120816
92518,0.02,20121115
92518,0.03,20130228
92518,0.03,20130516
92518,0.03,20130717
92518,0.03,20131011
92518,0.03,20140115
92518,0.03,20140415
92518,0.03,20140716
92518,0.03,20141015
92518,0.03,20150115
92518,0.03,20150415
92518,0.03,20150715
92518,0.03,20151014
92518,0.12,20160129
92518,0.09,20160525
92518,0.06,20160811
92518,0.03,20161109
92519,,
92520,0.43,20110628
92520,0.174,20120816
92520,0.41,20140626
92521,,
92522,0.02,20100217
92522,0.02,20100505
92522,0.02,20100811
92522,0.04,20101109
92522,0.04,20110209
92522,0.04,20110502
92523,0.03,20150915
92523,0.03,20151221
92523,0.03,20160318
92523,0.03,20160615
92523,0.03,20160915
92523,0.03,20161216
92524,,
92525,,
92526,,
92527,,
92528,0.06,20110512
92528,0.06,20110810
92528,0.06,20111108
92528,0.06,20120208
92528,0.06,20120509
92528,0.06,20120815
92528,0.3,20121114
92528,0.06,20130109
92528,0.06,20130515
92528,0.08,20130814
92528,0.08,20131113
92528,0.08,20140212
92528,0.08,20140514
92528,1.5,20140523
92528,0.08,20140813
92528,0.08,20141112
92528,2.25,20141226
92528,0.08,20150211
92528,0.08,20150513
92528,0.08,20150812
92528,0.08,20151110
92528,0.08,20160210
92528,0.08,20160511
92528,0.08,20160810
92528,0.08,20161108
92529,0.054,20100210
92529,0.054,20100311
92529,0.054,20100413
92529,0.054,20100512
92529,0.064,20100611
92529,0.064,20100713
92529,0.064,20100812
92529,0.066,20100913
92529,0.066,20101013
92529,0.066,20101110
92529,0.066,20101213
92529,0.066,20101229
92529,0.066,20110211
92529,0.066,20110311
92529,0.066,20110413
92529,0.066,20110512
92529,0.066,20110613
92529,0.066,20110713
92529,0.066,20110811
92529,0.066,20110913
92529,0.066,20111012
92529,0.066,20111110
92529,0.066,20111212
92529,0.066,20111228
92529,0.066,20120213
92529,0.066,20120313
92529,0.066,20120412
92529,0.066,20120511
92529,0.0685,20120613
92529,0.0685,20120712
92529,0.0685,20120813
92529,0.0685,20120912
92529,0.0685,20121011
92529,0.0685,20121113
92529,0.0685,20121212
92529,0.0965,20121227
92529,0.0685,20130213
92529,0.0685,20130313
92529,0.0685,20130411
92529,0.0685,20130513
92529,0.0685,20130612
92529,0.066,20130711
92529,0.066,20130813
92529,0.066,20130912
92529,0.066,20131011
92529,0.066,20131113
92529,0.066,20131211
92529,0.141,20131227
92529,0.066,20140212
92529,0.0605,20140312
92529,0.0605,20140411
92529,0.0605,20140513
92529,0.0605,20140612
92529,0.0605,20140711
92529,0.0605,20140813
92529,0.0605,20140911
92529,0.0583,20141010
92529,0.0583,20141112
92529,0.0583,20141210
92529,0.2583,20141229
92529,0.0583,20150211
92529,0.0583,20150311
92529,0.0583,20150413
92529,0.0583,20150513
92529,0.0583,20150611
92529,0.0583,20150713
92529,0.0583,20150812
92529,0.0583,20150911
92529,0.051,20151013
92529,0.051,20151112
92529,0.051,20151210
92529,0.07311,20151229
92529,0.051,20160211
92529,0.051,20160311
92529,0.051,20160413
92529,0.051,20160512
92529,0.051,20160613
92529,0.051,20160713
92529,0.051,20160811
92529,0.051,20160913
92529,0.051,20161012
92529,0.051,20161110
92529,0.051,20161208
92529,0.117,20161228
92530,,
92531,,
92532,,
92533,0.443,20101227
92533,0.62,20111223
92533,0.314,20121224
92533,0.547,20131224
92533,0.586,20141224
92533,0.9386,20151224
92533,0.7553,20161223
92534,,
92535,,
92536,,
92537,0.813,20101223
92537,0.629,20111223
92537,1.382,20121224
92537,0.518,20131223
92537,1.884,20141222
92537,1.299,20151221
92537,1.066,20161219
92538,0.194,20101223
92538,0.483,20111223
92538,0.425,20121224
92538,0.44,20131223
92538,0.366,20141222
92538,0.289,20151221
92538,0.132,20161219
92539,0.0655,20100201
92539,0.063,20100301
92539,0.069,20100401
92539,0.07,20100503
92539,0.071,20100601
92539,0.066,20100701
92539,0.068,20100802
92539,0.068,20100901
92539,0.064,20101001
92539,0.067,20101101
92539,0.073,20101201
92539,0.073,20101229
92539,0.071,20110201
92539,0.0663,20110301
92539,0.0762,20110401
92539,0.07,20110502
92539,0.0743,20110601
92539,0.0655,20110701
92539,0.0745,20110801
92539,0.0723,20110901
92539,0.0715,20111003
92539,0.069,20111101
92539,0.0656,20111201
92539,0.07,20111228
92539,0.068,20120201
92539,0.0621,20120301
92539,0.0695,20120402
92539,0.0664,20120501
92539,0.0661,20120601
92539,0.0676,20120702
92539,0.0639,20120801
92539,0.0665,20120904
92539,0.0642,20121001
92539,0.064,20121101
92539,0.0583,20121203
92539,0.0642,20121227
92539,0.0659,20130201
92539,0.0581,20130301
92539,0.0648,20130401
92539,0.0637,20130501
92539,0.0638,20130603
92539,0.0632,20130701
92539,0.0646,20130801
92539,0.0687,20130903
92539,0.0648,20131001
92539,0.0648,20131101
92539,0.0644,20131202
92539,0.069,20131227
92539,0.071,20140203
92539,0.062,20140303
92539,0.065,20140401
92539,0.0638,20140501
92539,0.0645,20140602
92539,0.0628,20140701
92539,0.063,20140801
92539,0.0622,20140902
92539,0.0592,20141001
92539,0.0608,20141103
92539,0.0556,20141201
92539,0.0605,20141229
92539,0.0551,20150202
92539,0.0519,20150302
92539,0.0587,20150401
92539,0.0567,20150501
92539,0.0619,20150601
92539,0.0566,20150701
92539,0.0577,20150803
92539,0.0571,20150901
92539,0.0556,20151001
92539,0.0561,20151102
92539,0.0519,20151201
92539,0.0538,20151229
92539,0.0563,20160201
92539,0.0447,20160301
92539,0.0533,20160401
92539,0.0501,20160502
92539,0.05,20160601
92539,0.049,20160701
92539,0.0513,20160801
92539,0.0501,20160901
92539,0.0497,20161003
92539,0.0511,20161101
92539,0.0529,20161201
92539,0.0532,20161228
92540,,
92541,,
92542,0.0801,20100115
92542,0.0782,20100212
92542,0.077,20100315
92542,0.07877,20100415
92542,0.07762,20100514
92542,0.07641,20100615
92542,0.07799,20100715
92542,0.07888,20100813
92542,0.07776,20100915
92542,0.07981,20101015
92542,0.07253,20101115
92542,0.09783,20101215
92542,0.0779,20110114
92542,0.0778,20110215
92542,0.0802,20110315
92542,0.07956,20110415
92542,0.07775,20110513
92542,0.07816,20110615
92542,0.07564,20110715
92542,0.07591,20110815
92542,0.07934,20110915
92542,0.07469,20111014
92542,0.07411,20111115
92542,0.07596,20111215
92542,0.07961,20120113
92542,0.07981,20120215
92542,0.07963,20120315
92542,0.07878,20120413
92542,0.08112,20120515
92542,0.08107,20120615
92542,0.0798,20120713
92542,0.0774,20120815
92542,0.07883,20120914
92542,0.07586,20121015
92542,0.0791,20121115
92542,0.07807,20121214
92542,0.07808,20130115
92542,0.07809,20130215
92542,0.0778,20130315
92542,0.07748,20130415
92542,0.07523,20130515
92542,0.07501,20130614
92542,0.076,20130715
92542,0.076,20130815
92542,0.076,20130913
92542,0.074,20131015
92542,0.07402,20131115
92542,0.07385,20131213
92542,0.07373,20140115
92542,0.0736,20140214
92542,0.07263,20140314
92542,0.0731,20140415
92542,0.07402,20140515
92542,0.07371,20140613
92542,0.07312,20140715
92542,0.07313,20140815
92542,0.074,20140915
92542,0.07217,20141015
92542,0.07232,20141114
92542,0.07293,20141215
92542,0.07332,20150115
92542,0.07312,20150213
92542,0.07249,20150313
92542,0.07328,20150415
92542,0.07358,20150515
92542,0.07392,20150615
92542,0.07381,20150715
92542,0.07373,20150814
92542,0.07209,20150915
92542,0.07024,20151015
92542,0.07175,20151113
92542,0.07208,20151215
92542,0.07167,20160115
92542,0.07148,20160212
92542,0.07279,20160315
92542,0.07311,20160415
92542,0.0715,20160513
92542,0.07435,20160615
92542,0.07,20160715
92542,0.07,20160815
92542,0.07057,20160915
92542,0.06808,20161014
92542,0.07014,20161115
92542,0.07275,20161215
92543,,
92544,,
92545,,
92546,,
92547,,
92548,,
92549,0.335,20100203
92549,0.335,20100505
92549,0.335,20100804
92550,0.275,20100224
92550,0.275,20100526
92550,0.275,20100827
92550,0.275,20101126
92550,0.31,20110224
92550,0.31,20110526
92550,0.35,20110829
92550,0.35,20111128
92550,0.375,20120227
92550,0.375,20120529
92550,0.375,20120829
92550,0.375,20121128
92550,0.43,20130226
92550,0.43,20130529
92550,0.43,20130828
92550,0.43,20131126
92550,0.48,20140226
92550,0.48,20140528
92550,0.48,20140827
92550,0.48,20141125
92550,0.53,20150225
92550,0.53,20150527
92550,0.53,20150827
92550,0.53,20151125
92550,0.57,20160225
92550,0.57,20160526
92550,0.59,20160829
92550,0.39,20161128
92551,,
92552,,
92553,,
92554,,
92555,0.05,20121210
92555,0.05,20130306
92555,0.05,20130520
92555,0.05,20130725
92555,0.06,20131031
92555,0.06,20140130
92555,0.06,20140508
92555,0.06,20140806
92555,0.06,20141030
92555,0.06,20150129
92555,0.06,20150507
92555,0.1,20150730
92555,0.1,20151029
92555,0.1,20160128
92557,,
92558,,
92559,,
92560,,
92564,,
92565,,
92566,,
92567,,
92568,0.005,20101227
92568,0.005,20110701
92568,0.018,20110801
92568,0.024,20110901
92568,0.022,20111003
92568,0.025,20111101
92568,0.024,20111201
92568,0.01,20120201
92568,0.005,20120301
92568,0.014,20120402
92568,0.017,20120501
92568,0.018,20120601
92568,0.019,20120702
92568,0.019,20120801
92568,0.02,20120904
92568,0.026,20121001
92568,0.038,20121101
92568,0.055,20121203
92568,0.079,20121227
92568,0.042,20130201
92568,0.056,20130301
92568,0.051,20130401
92568,0.055,20130501
92568,0.047,20130603
92568,0.039,20130701
92568,0.042,20130801
92568,0.038,20130903
92568,0.037,20131001
92568,0.042,20131101
92568,0.039,20131202
92568,0.0664,20131227
92568,0.0315,20140203
92568,0.0326,20140303
92568,0.0407,20140401
92568,0.0362,20140501
92568,0.0459,20140602
92568,0.0472,20140701
92568,0.0482,20140801
92568,0.0435,20140902
92568,0.0439,20141001
92568,0.0607,20141103
92568,0.0429,20141201
92568,0.1694,20141229
92568,0.0525,20150202
92568,0.0476,20150302
92568,0.055,20150401
92568,0.0494,20150501
92568,0.0484,20150601
92568,0.0429,20150701
92568,0.0446,20150803
92568,0.0412,20150901
92568,0.0338,20151001
92568,0.0384,20151102
92568,0.0435,20151201
92568,0.086,20151229
92568,0.0379,20160201
92568,0.0497,20160301
92568,0.0589,20160401
92568,0.0561,20160502
92568,0.0548,20160601
92568,0.0517,20160701
92568,0.0466,20160801
92568,0.0516,20160901
92568,0.0513,20161003
92568,0.0496,20161101
92568,0.0505,20161201
92568,0.045,20161228
92569,0.087,20100125
92569,0.077,20100222
92569,0.082,20100325
92569,0.075,20100426
92569,0.075,20100524
92569,0.089,20100624
92569,0.064,20100726
92569,0.077,20100825
92569,0.071,20100924
92569,0.067,20101025
92569,0.072,20101123
92569,0.071,20101227
92569,0.294,20101227
92569,0.073,20110125
92569,0.054,20110222
92569,0.133,20110325
92569,0.065,20110425
92569,0.075,20110524
92569,0.069,20110701
92569,0.058,20110801
92569,0.058,20110901
92569,0.046,20111003
92569,0.081,20111101
92569,0.087,20111201
92569,0.14,20111228
92569,0.088,20120201
92569,0.055,20120301
92569,0.07,20120402
92569,0.07,20120501
92569,0.08,20120601
92569,0.124,20120702
92569,0.1,20120801
92569,0.107,20120904
92569,0.088,20121001
92569,0.089,20121101
92569,0.099,20121203
92569,0.732,20121227
92569,0.096,20130201
92569,0.151,20130301
92569,0.096,20130401
92569,0.149,20130501
92569,0.076,20130603
92569,0.138,20130701
92569,0.148,20130801
92569,0.13,20130903
92569,0.133,20131001
92569,0.063,20131101
92569,0.066,20131202
92569,0.1111,20131227
92569,0.1356,20140203
92570,0.05,20120307
92570,0.05,20120509
92570,0.05,20120808
92570,0.05,20121107
92570,0.05,20130313
92570,0.05,20130508
92570,0.05,20130807
92570,0.05,20131106
92570,0.05,20140312
92570,0.05,20140514
92570,0.05,20140820
92570,0.05,20141112
92570,0.05,20150311
92570,0.06,20150513
92570,0.06,20150819
92570,0.06,20151110
92570,0.06,20160309
92570,0.06,20160511
92570,0.06,20160817
92570,0.06,20161108
92571,,
92572,0.03,20100201
92572,0.028,20100301
92572,0.03,20100401
92572,0.03,20100503
92572,0.03,20100601
92572,0.029,20100701
92572,0.03,20100802
92572,0.03,20100901
92572,0.029,20101001
92572,0.029,20101101
92572,0.03,20101229
92572,0.031,20110201
92572,0.0281,20110301
92572,0.033,20110401
92572,0.0275,20110502
92572,0.029,20110601
92572,0.0268,20110701
92572,0.029,20110801
92572,0.0282,20110901
92572,0.027,20111003
92572,0.027,20111101
92572,0.027,20111201
92572,0.0279,20111228
92572,0.0265,20120201
92572,0.0248,20120301
92572,0.0258,20120402
92572,0.0243,20120501
92572,0.0245,20120601
92572,0.0233,20120702
92572,0.0234,20120801
92572,0.0226,20120904
92572,0.0213,20121001
92572,0.021,20121101
92572,0.0205,20121203
92572,0.0213,20121227
92572,0.0202,20130201
92572,0.0186,20130301
92572,0.0204,20130401
92572,0.02,20130501
92572,0.02,20130603
92572,0.0195,20130701
92572,0.0194,20130801
92572,0.0204,20130903
92572,0.0198,20131001
92572,0.0232,20131101
92572,0.0203,20131202
92572,0.0209,20131227
92572,0.0205,20140203
92572,0.0202,20140303
92572,0.0184,20140401
92572,0.018,20140501
92572,0.0178,20140602
92572,0.0169,20140701
92572,0.0175,20140801
92572,0.0174,20140902
92572,0.0162,20141001
92572,0.0171,20141103
92572,0.016,20141201
92572,0.0169,20141229
92572,0.0169,20150202
92572,0.015,20150302
92572,0.0166,20150401
92572,0.016,20150501
92572,0.0166,20150601
92572,0.0162,20150701
92572,0.0165,20150803
92572,0.0167,20150901
92572,0.0168,20151001
92572,0.0175,20151102
92572,0.0164,20151201
92572,0.017,20151229
92572,0.017,20160201
92572,0.0158,20160301
92572,0.0168,20160401
92572,0.0163,20160502
92572,0.0168,20160601
92572,0.016,20160701
92572,0.016,20160801
92572,0.016,20160901
92572,0.0155,20161003
92572,0.0155,20161101
92572,0.0154,20161201
92572,0.0166,20161228
92573,0.06948,20100405
92573,0.07,20100702
92573,0.0886,20101004
92573,0.08959,20101229
92573,0.11545,20110404
92573,0.09944,20110705
92573,0.10179,20111004
92573,0.11386,20111228
92573,0.10022,20120404
92573,0.11136,20120706
92573,0.11738,20121003
92573,0.17899,20121227
92573,0.12068,20130403
92573,0.13085,20130703
92573,0.13524,20131003
92573,0.19888,20131227
92573,0.07733,20140402
92573,0.16262,20140703
92573,0.14689,20141003
92573,0.15783,20141229
92573,0.17511,20150402
92573,0.17246,20150706
92573,0.17377,20151005
92573,0.02774,20151229
92573,0.18487,20160404
92573,0.15912,20160705
92573,0.1946,20161004
92573,0.20438,20161228
92574,0.03823,20100405
92574,0.03524,20100702
92574,0.04204,20101004
92574,0.05294,20101229
92574,0.03939,20110404
92574,0.04094,20110705
92574,0.05188,20111004
92574,0.32438,20111228
92574,0.05178,20120404
92574,0.05537,20120706
92574,0.03262,20121003
92574,0.14773,20121227
92574,0.07168,20130403
92574,0.08479,20130703
92574,0.07308,20131003
92574,0.13108,20131227
92574,0.04791,20140402
92574,0.08317,20140703
92574,0.08539,20141003
92574,0.1161,20141229
92574,0.10551,20150402
92574,0.09616,20150706
92574,0.10904,20151005
92574,0.10467,20151229
92574,0.1528,20160404
92574,0.07972,20160705
92574,0.16717,20161004
92574,0.30368,20161228
92575,,
92576,0.00568,20100405
92576,0.02015,20100702
92576,0.02145,20101004
92576,0.07988,20101229
92576,0.01615,20110404
92576,0.02197,20110705
92576,0.03235,20111004
92576,0.04694,20111228
92576,0.04898,20120404
92576,0.07733,20120706
92576,0.04426,20121003
92576,0.18947,20121227
92576,0.04008,20130403
92576,0.10411,20130703
92576,0.24548,20131003
92576,0.17318,20131227
92576,0.04259,20140703
92576,0.08377,20141003
92576,0.10427,20141229
92576,0.14507,20150402
92576,0.04799,20150706
92576,0.09367,20151005
92576,0.09726,20151229
92576,0.14367,20160404
92576,0.04792,20160705
92576,0.10149,20161004
92576,0.11298,20161228
92577,0.37048,20100319
92577,1.02441,20100618
92577,0.47741,20100917
92577,0.48697,20101217
92577,0.57539,20110318
92577,1.32832,20110617
92577,0.92162,20110916
92577,0.46822,20111216
92577,0.32899,20120316
92577,1.66024,20120615
92577,0.55736,20120921
92577,0.43194,20121221
92577,0.39375,20130315
92577,1.62407,20130621
92577,0.69254,20130920
92577,0.54063,20131220
92577,0.34846,20140321
92577,1.08166,20140620
92577,0.44796,20140919
92577,0.65277,20141219
92577,0.20225,20150320
92577,0.73636,20150619
92577,0.46788,20150918
92577,0.53257,20151218
92577,0.06541,20160318
92577,0.61272,20160617
92577,0.41566,20160916
92577,0.80101,20161216
92578,,
92579,,
92580,,
92581,0.06522,20100628
92581,0.06506,20100920
92581,0.01326,20101222
92581,0.06232,20110622
92581,0.09808,20110926
92581,0.00993,20120326
92581,0.0453,20120625
92581,0.08296,20120924
92581,0.02411,20121224
92581,0.06822,20130624
92581,0.06333,20130923
92581,0.09877,20140324
92581,0.05862,20140623
92581,0.06844,20140922
92581,0.03143,20150323
92581,0.0673,20150622
92581,0.11575,20150921
92581,0.02353,20151221
92581,0.01004,20160321
92581,0.125,20160620
92581,0.07,20160926
92581,0.00635,20161223
92582,,
92583,,
92584,,
92585,0.3622,20100623
92585,0.44766,20101221
92585,0.56202,20110622
92585,0.45077,20111220
92585,0.60386,20120621
92585,0.47585,20121218
92585,0.63257,20130627
92585,0.45838,20131218
92585,0.83619,20140625
92585,0.48831,20141217
92585,0.718,20150625
92585,0.67712,20151221
92585,0.03469,20151229
92585,0.7437,20160622
92585,0.55317,20161221
92586,0.51611,20100623
92586,0.48976,20101221
92586,0.63433,20110622
92586,0.49755,20111220
92586,0.692,20120621
92586,0.40263,20121218
92586,0.68874,20130627
92586,0.56595,20131218
92586,0.90808,20140625
92586,0.45949,20141217
92586,0.68681,20150625
92586,0.30811,20151221
92586,0.72701,20160622
92586,0.38988,20161221
92587,,
92588,,
92589,,
92590,,
92591,,
92592,,
92593,0.05,20100225
92593,0.05,20100527
92593,0.05,20100830
92593,0.05,20101129
92593,0.05,20110225
92593,0.05,20110527
92593,0.06,20110830
92593,0.06,20111129
92593,0.085,20120228
92593,0.085,20120530
92593,0.095,20120829
92593,0.095,20121128
92593,0.125,20130227
92593,0.125,20130529
92593,0.125,20130828
92593,0.125,20131126
92593,0.145,20140226
92593,0.145,20140528
92593,0.145,20140827
92593,0.145,20141126
92593,0.15,20150225
92593,0.15,20150528
92593,0.15,20150828
92593,0.15,20151127
92593,0.16,20160226
92593,0.16,20160527
92593,0.16,20160830
92593,0.16,20161129
92594,,
92595,,
92596,,
92597,0.1875,20100315
92597,0.1875,20100614
92597,0.1875,20100914
92597,0.19,20101213
92597,0.19,20110315
92597,0.19,20110614
92597,0.19,20110914
92597,0.1925,20111214
92597,0.1925,20120314
92597,0.1925,20120613
92597,0.1925,20120913
92597,0.195,20121213
92597,0.195,20130313
92597,0.195,20130612
92597,0.195,20130912
92597,0.1975,20131213
92597,0.1975,20140313
92597,0.1975,20140612
92597,0.1975,20140912
92597,0.2,20141215
92597,0.2,20150313
92597,0.2,20150612
92597,0.2,20150914
92597,0.2025,20151215
92597,0.2025,20160315
92597,0.2025,20160614
92597,0.2025,20160914
92597,0.205,20161214
92598,1.04387,20100623
92598,0.52468,20101221
92598,1.01992,20110622
92598,0.78425,20111220
92598,1.0823,20120621
92598,0.41842,20121218
92598,1.46832,20130627
92598,0.54308,20131218
92598,1.28755,20140625
92598,0.52222,20141217
92598,1.55405,20150625
92598,0.54519,20151221
92598,1.1175,20160622
92598,0.76444,20161221
92599,0.97056,20100623
92599,0.94467,20101221
92599,0.78039,20110622
92599,0.59902,20111220
92599,0.50393,20120621
92599,0.53448,20121218
92599,0.49723,20130627
92599,0.5692,20131218
92599,0.41509,20140625
92599,0.4567,20141217
92599,0.61396,20150625
92599,0.63965,20151221
92599,0.35208,20160622
92599,0.4732,20161221
92600,0.95535,20100623
92600,0.31871,20101221
92600,1.01,20110622
92600,0.14653,20111220
92600,1.01309,20120621
92600,1.11705,20130627
92600,0.88359,20140625
92600,1.0946,20150625
92600,0.01077,20151221
92600,0.88604,20160622
92600,0.05124,20161221
92601,,
92602,0.58,20100323
92602,0.58,20100622
92602,0.64,20100922
92602,0.64,20101221
92602,0.64,20110322
92602,0.64,20110621
92602,0.77,20110923
92602,0.77,20111220
92602,0.77,20120327
92602,0.77,20120625
92602,0.85,20120925
92602,0.85,20121224
92602,0.85,20130326
92602,0.85,20130625
92602,0.94,20130924
92602,0.94,20131223
92602,0.94,20140325
92602,0.94,20140624
92602,1,20140923
92602,1,20141222
92602,1,20150324
92602,1,20150623
92602,1.02,20150928
92602,1.02,20151221
92602,1.02,20160322
92602,1.02,20160621
92602,1.04,20160926
92602,1.04,20161220
92603,0.04563,20100917
92603,0.18926,20101217
92603,0.01758,20120316
92603,0.03378,20120615
92603,0.07705,20120921
92603,0.08648,20121221
92603,0.0519,20130621
92603,0.02609,20130920
92603,0.00653,20131220
92603,0.06132,20140321
92603,0.04246,20140620
92603,0.07563,20140919
92603,0.02849,20141219
92603,0.06817,20150619
92603,0.04835,20150918
92603,0.00185,20151218
92603,0.10493,20160318
92603,0.07362,20160617
92603,0.03976,20160916
92603,0.00922,20161216
92604,,
92605,,
92606,0.15661,20100324
92606,0.32443,20100622
92606,0.08309,20100921
92606,0.12159,20101223
92606,0.06324,20110323
92606,0.00633,20110921
92606,0.06469,20111223
92606,0.10185,20120321
92606,0.06149,20121226
92606,0.14291,20130320
92606,0.36326,20130626
92606,0.08387,20130925
92606,0.1566,20131224
92606,0.23561,20140326
92606,0.2361,20140625
92606,0.15067,20140924
92606,0.06834,20141222
92606,0.50162,20150325
92606,0.18538,20150624
92606,0.31144,20150923
92606,0.28594,20151222
92606,0.27708,20160323
92606,0.43136,20160921
92606,0.1302,20161221
92607,,
92608,0.07098,20100201
92608,0.08439,20100503
92608,0.22384,20100601
92608,0.98953,20101229
92608,0.51066,20110601
92608,0.37692,20110701
92608,0.39813,20110801
92608,0.12409,20110901
92608,0.05044,20111003
92608,0.13825,20111101
92608,0.52613,20111201
92608,0.51189,20111228
92608,0.22229,20120801
92608,0.12798,20120904
92608,0.14393,20121001
92608,0.14068,20121101
92608,0.45395,20121203
92608,0.48516,20121227
92608,0.14425,20130301
92608,0.12982,20130501
92608,0.35364,20130603
92608,0.20651,20131001
92608,0.15059,20131101
92608,0.23074,20131202
92608,0.17792,20131227
92608,0.07996,20140303
92608,0.29228,20140501
92608,0.37876,20140602
92608,0.15806,20140801
92608,0.10831,20140902
92608,0.02514,20141103
92608,0.10729,20141201
92608,0.03452,20141229
92608,0.04558,20151229
92609,0.08874,20100316
92609,0.21096,20101005
92609,0.12222,20110315
92609,0.37027,20111004
92609,0.10666,20120319
92609,0.1032,20121002
92610,,
92611,0.125,20100210
92611,0.125,20100512
92611,0.125,20100811
92611,0.15,20101117
92611,0.15,20110209
92611,0.15,20110518
92611,0.15,20110817
92611,0.22,20111116
92611,0.22,20120215
92611,0.22,20120516
92611,0.22,20120815
92611,0.33,20121114
92611,0.33,20130213
92611,0.33,20130515
92611,0.33,20130814
92611,0.4,20131113
92611,0.4,20140212
92611,0.4,20140514
92611,0.4,20140813
92611,0.48,20141112
92611,0.48,20150211
92611,0.12,20150513
92611,0.12,20150812
92611,0.14,20151110
92611,0.14,20160217
92611,0.14,20160511
92611,0.14,20160817
92611,0.165,20161116
92612,,
92613,,
92614,0.21,20100216
92614,0.21,20100514
92614,0.22,20100816
92614,0.22,20101116
92614,0.22,20110216
92614,0.22,20110516
92614,0.23,20110810
92614,0.23,20111116
92614,0.23,20120201
92614,0.23,20120418
92614,0.25,20120703
92614,0.25,20121114
92614,0.25,20121218
92614,0.28,20130522
